Submitter	bases	rel_bases
Instituto Nacional de Salud Publica	177045247.0	1.46636523964e-08
IGEAF INTA	175732467.0	1.45549222841e-08
GeneWiz	175623206.0	1.45458728159e-08
I2BC	175239674.0	1.45141070384e-08
Institute of Microbiology, Xinjiang Academy of Agr	175123146.0	1.45044556859e-08
Cold and Arid Regions Environment and Engineering 	175079289.0	1.45008232596e-08
northwest university, China	175065948.0	1.44997183004e-08
China University of Geoscience	175051155.0	1.44984930802e-08
TIFN	175036248.0	1.4497258418e-08
Shangqiu Normal University	174511297.0	1.44537797078e-08
Radboud University	174290846.0	1.44355210034e-08
Austrian Academy of Sciences	174121707.0	1.44215121805e-08
Univ. Lagos	173656860.0	1.43830115433e-08
FGBU FNKTS DGOI im. Dmitriya RogachevaMinzdravsots	173552680.0	1.43743829055e-08
Observatoire Océanologique de Banyuls sur mer	172322723.0	1.4272512552e-08
Key Laboratory of Biology and Genetic Improvement 	172000780.0	1.42458478415e-08
XJTU	171859494.0	1.42341459245e-08
OID-SelfService	171483194.0	1.42029791325e-08
CSIR-Central Salt & Marine Chemicals Research Inst	171351957.0	1.4192109517e-08
China Three Gorges University	171325360.0	1.41899066386e-08
Sothwest University of China	171271956.0	1.41854834885e-08
Max Planck Institue for Marine Microbiology	170278200.0	1.41031763224e-08
IBERSABERYSTWYTH	170226876.0	1.4098925447e-08
MQ	168662749.0	1.396937769e-08
College of Animal Science and Technology,Northwest	167796147.0	1.38976019676e-08
PennState	167742938.0	1.38931949683e-08
University of Liège	167724724.0	1.38916864061e-08
DISAT	167388784.0	1.38638624037e-08
Universidad de Playa Ancha	167171870.0	1.38458966489e-08
LOS ALAMOS NATIONA LAB	166923939.0	1.38253619321e-08
DPC-Pharma	166823842.0	1.3817071466e-08
Forest Genomics Lab - University of Florida	166395125.0	1.37815632715e-08
UCSF-Abbott Viral Discovery Center	166138560.0	1.37603134496e-08
Center for Biological Sequence Analysis	166115639.0	1.37584150333e-08
Beijing Agro-Biotechnology Research Center	166017862.0	1.37503167197e-08
HelmholtzZentrum München	165775467.0	1.37302405183e-08
KYOTO-GE	165621984.0	1.37175283931e-08
Nankai Univ.	165556622.0	1.37121148298e-08
GOBD	165528656.0	1.37097985648e-08
Universidade Estadual Paulista - UNESP	165466255.0	1.37046302444e-08
Novozymes	165263980.0	1.36878769548e-08
National Research Center on Plant Biotechnology	164998386.0	1.3665879312e-08
California State Univ San Marcos	164283560.0	1.36066743338e-08
Florida A&M University/ GGD SD College	163363276.0	1.35304524363e-08
Qingdao Municiple Hospital	162926395.0	1.3494268064e-08
Leibniz-Institut fuer Ostseeforschung Warnemuende	162418680.0	1.34522169138e-08
tongji university	162190040.0	1.3433279961e-08
Lund University, Dept. Clinical Sciences	162129322.0	1.34282510339e-08
Seattle Children's Research Institute	161841095.0	1.34043788283e-08
Universit* de Rennes	161541594.0	1.33795728613e-08
DISAAUNIMI	161442744.0	1.33713856771e-08
NCCU	161376394.0	1.33658902834e-08
UFCSPA	161261028.0	1.33563351728e-08
Leibniz-Institut fur Ostseeforschung Warnemuende	160913474.0	1.33275492487e-08
Institute of Shandong River Wetlands	160462696.0	1.32902138668e-08
Universidade Estadua	160235974.0	1.32714357711e-08
Funda**o Ant*nio Pru	160223981.0	1.3270442459e-08
University of PEI	159917013.0	1.32450180428e-08
CDC/OID/NCEZID/DFWED/EDLB	159780491.0	1.32337107008e-08
University of Concepcion	159364573.0	1.31992625748e-08
Plant and Microbe Interactions, School of Agricult	159322659.0	1.31957910762e-08
Red Cross Transfusion Service of Upper Austria	158469212.0	1.31251049078e-08
UWS	158097628.0	1.30943287152e-08
INIA Rayentue	157839237.0	1.30729276561e-08
Autonomous University of Barcelona	157571274.0	1.30507338025e-08
ICAR-National Rice Research Institute (Formerly Ce	157533318.0	1.30475901226e-08
Huazhong Agricultural University, Wuhan, Hubei 430	157510290.0	1.30456828441e-08
VIB-UGENT	157484485.0	1.30435455625e-08
Zhejiang university, China	157316950.0	1.30296695898e-08
Research center for eco-enviromental sciences, Chi	156965152.0	1.30005321593e-08
Unidad Mixta Universidad Valencia-CSISP	156174689.0	1.29350625979e-08
Intituto Nacional de Salud Publica	156158274.0	1.29337030367e-08
Zhengjiang University	154482663.0	1.27949216931e-08
Vidyasagar University	154353710.0	1.27842412484e-08
Magee Womens Research Institute	153647736.0	1.27257694311e-08
Luoyang Institute of Science and Technology	153597281.0	1.272159053e-08
Shanghai University of Sport	153210133.0	1.26895252597e-08
Wallenberg laboratory	152819117.0	1.2657139625e-08
Estacion Experimental del Zaidin CSIC	152760692.0	1.2652300614e-08
Institute of Oceanology , Chinese Academy of  Scie	152421259.0	1.26241873062e-08
Maharshi Dayanand University	152133529.0	1.26003562643e-08
Wayne State Universi	151879680.0	1.25793313932e-08
Univ. Konstanz	151650051.0	1.25603125271e-08
KOCHI	151627160.0	1.25584165956e-08
ICRISAT	151427996.0	1.25419209725e-08
Aveiro University	150928070.0	1.25005149409e-08
Universidade do Estado de Mato Grosso	150682590.0	1.24801832266e-08
Laboratory HydroSciences Montpellier	149879845.0	1.24136964169e-08
Chinses Academy of Fishery Sciences	149798670.0	1.24069731526e-08
UMAC-ICMS	149397442.0	1.23737417159e-08
Colombian Center for Genomics and Bionformatics fr	148207304.0	1.22751693439e-08
KBUSLIRL	148093702.0	1.22657603354e-08
Jiangsu academy of agricultural sciences	147439887.0	1.22116085519e-08
San Francisco State	147104245.0	1.21838092311e-08
Warsaw University of Life Sciences (SGGW)	146999844.0	1.21751622891e-08
Medical University of Graz	146980257.0	1.21735400091e-08
Flanders Institute f	146833829.0	1.21614122094e-08
MGEL	146587706.0	1.2141027239e-08
ZJUT	145537944.0	1.2054081414e-08
CFENET-UBC	144972842.0	1.20072772245e-08
Verticillium dahilae	144754800.0	1.19892180439e-08
Universite Blaise-Pascal, Clermont-Ferrand	144421019.0	1.19615728591e-08
Centre for Genomic Research University of Liverpoo	144032709.0	1.1929411347e-08
chinese academy of science	143850982.0	1.19143599316e-08
university of derby	143849384.0	1.19142275783e-08
Kmetijski institut Slovenije	143549154.0	1.18893612324e-08
USTC	143046461.0	1.18477260259e-08
JIANGSU	142619195.0	1.18123380095e-08
University of Manchester, UK	142399805.0	1.17941671817e-08
Deep Springs College	142246109.0	1.17814374148e-08
NCKU	142002436.0	1.1761255364e-08
AGRO-AU-DK	141740658.0	1.17395737788e-08
University of Oslo, Norway	141526921.0	1.17218711569e-08
UC Santa Barbara	141420929.0	1.17130924415e-08
University of Nantes	141350704.0	1.17072761035e-08
Department of Life Sciences, Hem. North Gujarat Un	141307202.0	1.17036730799e-08
Academic Medical Center - University of Amsterdam	140812026.0	1.16626604638e-08
UNIVIE-CSB	140775091.0	1.16596013475e-08
UPPSALA UNIVERSITY	140641886.0	1.16485687338e-08
SOA	140496210.0	1.1636503218e-08
AZTI Tecnalia	139777731.0	1.15769956826e-08
Universidad de Valencia	139318836.0	1.15389880157e-08
UPEC	138685856.0	1.14865618769e-08
HUVH	138342085.0	1.14580892772e-08
SBSUL	137778113.0	1.14113786792e-08
CCME	136989938.0	1.13460986199e-08
Max Planck Institute for Plant breeding Research	136578135.0	1.13119913159e-08
Edmund Mach Foundation	136575900.0	1.13118062036e-08
NIAS-KR	136413943.0	1.1298392225e-08
Donghua Univeristy	136099261.0	1.1272328902e-08
SATHYABAMA UNIVERSITY	135888890.0	1.12549050667e-08
Caunesp Jaboticabal	135569247.0	1.12284308522e-08
University of Zurich, Institute of Physiology	135137551.0	1.11926759241e-08
Swedish university of agricultural sciences	134621065.0	1.11498983217e-08
Alcala University	133618458.0	1.10668580776e-08
Ewha womans university	133086300.0	1.10227824525e-08
Algoma University	133035117.0	1.10185432552e-08
CUGB	132868621.0	1.10047533371e-08
University of Prince Edward Island	132468668.0	1.09716275013e-08
CSIR-NEIST	132434670.0	1.09688116401e-08
Cornell-LA	132228574.0	1.09517418788e-08
Universidad Complutense de Madrid	132054659.0	1.0937337487e-08
Leibniz Universitaet Hannover	131431952.0	1.08857622024e-08
MAHIDOL_MED	131187187.0	1.08654897074e-08
OCHADAI	130988172.0	1.08490064252e-08
nanjing univesity	130956609.0	1.08463922411e-08
Roslin Institute	130809789.0	1.08342319743e-08
Graduate University Of The Chinese Academy Of Scie	130805903.0	1.0833910119e-08
AWI	130753424.0	1.08295635814e-08
University of Connecticut Health Center	130658379.0	1.08216915438e-08
Universié Laval	130141108.0	1.07788489244e-08
Shanghai Jiaotong University, School of medicine,	130087137.0	1.0774378813e-08
KIGAM	130033190.0	1.07699106893e-08
University of Kentucky Entomology	129723256.0	1.07442406162e-08
HWU	128883205.0	1.06746639623e-08
Universitat de Valencia	128430942.0	1.06372055864e-08
National Fisheries Research and Development Instit	128311740.0	1.06273327617e-08
Franklin & Marshall College	128304529.0	1.06267355155e-08
Institute for Research in Biomedicine	127802481.0	1.05851537307e-08
Technische Universitaet Braunschweig	127702970.0	1.05769117997e-08
Department of Animal Science and Technology, Hebei	126995691.0	1.05183318966e-08
College of Life Sciences of Hebei University	126995691.0	1.05183318966e-08
Cairo University	126983335.0	1.05173085193e-08
GASP	125925689.0	1.04297097073e-08
KyungHee university	124942003.0	1.03482365822e-08
SCKCEN	124734516.0	1.03310516122e-08
WAGENINGEN UNIVERSIT	124057146.0	1.02749489018e-08
HelmholtzZentrum M*nchen	124026027.0	1.02723714918e-08
Facultad de Agronomia	122954337.0	1.0183609495e-08
Fujian Agriculture and Forestry university	122903718.0	1.01794170107e-08
The Hong Kong University Of Science And Technology	122556726.0	1.01506776339e-08
Complutense University	122553787.0	1.01504342132e-08
anand agricultural university	122162698.0	1.01180425323e-08
Test Institute	122089692.0	1.01119958599e-08
Instituto Universitario de Enfermedades Tropicales	121736955.0	1.00827806573e-08
gut metagnome	121728933.0	1.00821162406e-08
USDA-ARS-Center for Grain and Animal Health Resear	120960342.0	1.00184582128e-08
Sultan Qaboos University	120941756.0	1.00169188399e-08
INRA (INRA de Reims)	120811459.0	1.00061270794e-08
IPREM	120496202.0	9.98001613235e-09
UNIVERSITY OF SASKATCHEWAN, CANADA	120362956.0	9.96898012285e-09
LUKE - Natural Resources Institute Finland	119915284.0	9.93190199335e-09
GU_BPS	119653398.0	9.91021146318e-09
HEMVATI NANDAN BAHUGUNA GARHWAL UNIVERSITY	119519897.0	9.89915433348e-09
BMR Genomics srl	119484228.0	9.89620007277e-09
Research and Testing	119374169.0	9.88708451081e-09
Institute of Applied Ecology, Chinese Academy Scie	119157083.0	9.86910451023e-09
Research Centre of Natural Sciences, Hungarian Aca	118853170.0	9.84393312231e-09
TEAGASC	118423117.0	9.80831427453e-09
Henan agricultural university, college of life sci	118242233.0	9.79333268002e-09
Guangzhou Institute of Energy Conversion Chinese A	118087705.0	9.78053400332e-09
ULg	117925215.0	9.76707587938e-09
National Institute of Agricultural Research	117918022.0	9.76648012403e-09
University of South Bohemia, Dept. of Ecosystem Bi	117231853.0	9.70964864241e-09
beijing genomics insitute	117207195.0	9.7076063603e-09
KYRBD	117028283.0	9.69278809535e-09
Calcutta University	116973341.0	9.6882375615e-09
Heilongjiang University of Chinese Medicine	116699272.0	9.66553798263e-09
IUBT	116600473.0	9.65735502252e-09
National History Museum of Denmark	116552421.0	9.65337514824e-09
INRA - Oniris	116405357.0	9.64119467227e-09
Eau de Paris / UMR CNRS 7267 EBI	115997965.0	9.60745270643e-09
Key Lab of Integrated Crop Pest Management of Shan	115545866.0	9.57000791366e-09
Bowling Green State University	113737861.0	9.42026112689e-09
Plant & Food Research	113693766.0	9.41660898845e-09
IGSP	113688750.0	9.41619354166e-09
OSAKA_PHS	113275864.0	9.38199653899e-09
IM-CAU	113141682.0	9.37088300593e-09
Engelhards Institute of Molecular Biology	112878056.0	9.34904836144e-09
Beijing University of technology	112525451.0	9.31984409168e-09
Shanghai University of Traditional Chinese Medicin	111920175.0	9.26971251787e-09
GOthenburg University	111911698.0	9.2690104161e-09
State Key laboratory of Microbial Technology	111881191.0	9.26648369453e-09
Fluminense Federal University	111799500.0	9.25971769291e-09
KYOTO_PRI	111252191.0	9.21438719653e-09
MACS Agharkar Research Institute	109677871.0	9.08399521125e-09
Max Planck Institute for marine Microbiology	108675582.0	9.00098130522e-09
Szent István University	108330262.0	8.97238041064e-09
Implad	108141654.0	8.95675908108e-09
The University of Wa	108079317.0	8.95159606137e-09
FRAUNHOFER IGB	107830775.0	8.93101073894e-09
Leibniz-Institute for Freshwater Ecology and Inlan	107590379.0	8.91110010343e-09
Spanish National Center for Biotechnology - CSIC	107472421.0	8.90133031216e-09
IVRI - India	107055687.0	8.86681460151e-09
REGN	106933710.0	8.85671193928e-09
Harbin Institute of Technology Shenzhen Graduate S	106512734.0	8.82184488786e-09
school of medicine	106496141.0	8.8204705839e-09
Universität Würzburg	104455963.0	8.65149422602e-09
UPEI	104311416.0	8.63952221887e-09
University of Uppsala	103953407.0	8.60987036647e-09
Senckenberg	103908920.0	8.6061857609e-09
Universität Lübeck	103892957.0	8.60486363626e-09
DELFT	103559227.0	8.57722267556e-09
erythritol	103485768.0	8.57113848375e-09
Institute of Biosciences of the State Universty of	103406446.0	8.56456869295e-09
UV	103354621.0	8.56027632251e-09
Instituto de Agricultura Sostenible	103100752.0	8.53924979492e-09
Altai state university	102431325.0	8.48380495808e-09
inner mongolia agriculture university	102324138.0	8.47492726757e-09
Limnological Institute	102055729.0	8.45269647435e-09
University of Reggio Calabria	101710412.0	8.42409582825e-09
Volgograd Research Institute for Plague Control	101385813.0	8.39721113642e-09
Missouri University of Science and Technology	101327046.0	8.39234379954e-09
CINDEFI-INIFTA	101070967.0	8.37113423021e-09
UBO	100813565.0	8.34981508429e-09
Agricultural Research Organization, The Volcani Ce	100584234.0	8.3308208999e-09
Institution of microbiology	100191851.0	8.29832204429e-09
Scion	100016300.0	8.28378215189e-09
OOB (UPMC, CNRS)	99918655.0	8.27569477105e-09
CNB	99198922.0	8.21608337391e-09
Marum Institute	99133978.0	8.2107044312e-09
Newport Laboratories	98784045.0	8.18172146802e-09
Institute of Ecology and Environmental Sciences, P	98536450.0	8.16121458023e-09
University of Memphis	97725236.0	8.09402633137e-09
Shanghai Hanyu Bio-Tech	97264540.0	8.05586949791e-09
Shangqiu Normal University, China	96882657.0	8.02424029767e-09
Liverpool School of	96716239.0	8.01045683979e-09
Escuela Nacional de Ciencias Biológicas	96649011.0	8.00488872633e-09
Biological Institute, University of Copenhagen	96218657.0	7.96924494842e-09
Université Mintpellier 2	96066246.0	7.95662161081e-09
Harbin Institute of Technology)	95806494.0	7.93510782774e-09
Tea Research Foundation of Kenya	95703017.0	7.92653741546e-09
Harbin institute of technology	94938000.0	7.86317540177e-09
INDIANA	94884597.0	7.85875233455e-09
IMBIM	94863981.0	7.85704482834e-09
University of Jaen	94825155.0	7.85382909125e-09
The Holden Arboretum	94794713.0	7.85130775326e-09
CHINESE ACADEMY OF SCIENCES	94770467.0	7.84929959477e-09
IASMA research centre FEM Fundation	94531531.0	7.82950988277e-09
UNIS	93519142.0	7.7456594511e-09
CSIRO Entomology	93477246.0	7.74218944334e-09
anhui university	93282780.0	7.72608292891e-09
Instituto Espanol de Oceanografia	93206860.0	7.71979490644e-09
Institute of Microbiology,Chinese Academy of Scien	92929607.0	7.69683161493e-09
Univeristy of Pittsburgh	92890714.0	7.69361032861e-09
National Institute of Animal Science	92812694.0	7.68714837507e-09
XIAMEN UNIVERSITY	92492870.0	7.66065916938e-09
Hospital Universitario La Paz	92463843.0	7.65825502781e-09
Sodertorn University	92331128.0	7.64726299803e-09
Estación Experimental del Zaidín - CSIC	92201673.0	7.63654097554e-09
PHSA Labs	91457751.0	7.57492614089e-09
Department of Zoolog	91348761.0	7.56589911813e-09
Affiliated Hospital of Kunming University of Scien	91050465.0	7.54119295443e-09
Universidade do Porto-FEUP	91020743.0	7.53873124996e-09
meercas	90967110.0	7.53428913314e-09
Monaco Scientific Center	90715139.0	7.51341980611e-09
FAMU	90668385.0	7.5095474378e-09
University of Toronto - Scarborough	90572390.0	7.50159671709e-09
University of Canterbury	90043747.0	7.45781221948e-09
Smithsonian Marine Station	90027273.0	7.45644777162e-09
College of fisheries	89997796.0	7.4540063591e-09
UAM	89524946.0	7.41484287885e-09
Iwate university	89149073.0	7.38371145278e-09
UFZ - Helmholtz Centre	89024292.0	7.37337655116e-09
Institute for Molecular Bioscience, The University	88970089.0	7.36888722448e-09
Kyoto Prefectural University	88915500.0	7.36436592761e-09
ILRI	88834624.0	7.35766742782e-09
Martin-Luther-University Halle-Wittenberg	88791066.0	7.35405976604e-09
NAAS, RDA, Korea	88758262.0	7.35134279701e-09
University of warmia and Mazury	88270716.0	7.31096213052e-09
APF	88183060.0	7.30370208183e-09
Kansas State Univers	88150772.0	7.30102785015e-09
Universidad de Barcelona	88050399.0	7.29271452456e-09
ocean university of china	87958646.0	7.28511514462e-09
The University of Southern Miss	87218417.0	7.2238061802e-09
State Univesity of Campinas	86601440.0	7.172705479e-09
Agricultural Research Organization - the Volcani C	86404034.0	7.15635546106e-09
university of ghent	86141846.0	7.13463991795e-09
NUI Galway	86073714.0	7.1289969313e-09
Southern Cross Plant Science	86066840.0	7.12842759691e-09
Jessy	86021976.0	7.12471176657e-09
Koret School of Veterinary Medicine, The R.H Smith	85864834.0	7.1116965871e-09
Innsbruck Medical University	85823149.0	7.10824405527e-09
Universita' di Roma Tor Vergata	85722773.0	7.09993048121e-09
Partner Institute for Computational Biology,CAS	85597217.0	7.08953139074e-09
TPI	85512399.0	7.08250639747e-09
Virology and Biotechnology	85111338.0	7.0492887924e-09
Institute of chemical biology and fundamental medi	84771548.0	7.02114591632e-09
life college of nanjing university	84611353.0	7.00787787419e-09
The Oil Crops Research Institute (OCRI)of the Chin	84570948.0	7.00453135749e-09
School of Biotechnology and Biomolecular Science,	84201899.0	6.9739651246e-09
Beijing university of technology	84143488.0	6.96912727317e-09
college of life science	83781500.0	6.93914586281e-09
Institute of Botany	83686047.0	6.93124003288e-09
TUARES	83141212.0	6.88611444386e-09
Institution of Microbiology,Chinese Academy of Sci	82526326.0	6.83518692833e-09
McGill	82341779.0	6.81990194833e-09
ZAAS_CH	81913045.0	6.78439234582e-09
KYOTO_RISH	81645483.0	6.76223170481e-09
gozbayram	81611621.0	6.75942710765e-09
School of Biological Sciences, Research Center for	81492477.0	6.74955908673e-09
ISHIKAWA	80878466.0	6.69870404247e-09
Institute of Soil Science, Chinese Academy	80782802.0	6.69078073661e-09
University of Sheffield, Department of Animal & Pl	80613795.0	6.67678284656e-09
Centre for Marine Bioinnovation	80443339.0	6.66266494408e-09
NCSU_PP	80002741.0	6.62617271383e-09
SERIDA	79838973.0	6.6126087404e-09
KRIBB-GMRC	79812911.0	6.61045017294e-09
Catholic University of Chile	79400416.0	6.57628555459e-09
KULEUVEN	79335305.0	6.57089278021e-09
Center for Infectious Disease and Cancer Research,	79162108.0	6.55654785626e-09
Facultad de Ciencias Medicas	79155811.0	6.55602631151e-09
AAU-BIO	79072199.0	6.54910120437e-09
Department of Biotechnology, University of Karachi	78919070.0	6.5364183989e-09
Fry Laboratories, LLC	78632033.0	6.51264475422e-09
Universidad de Los Lagos	78378473.0	6.49164381935e-09
Queen Mary University London	78319447.0	6.48675503097e-09
missouri S&T	77910256.0	6.45286406417e-09
INRS-ETE	77889910.0	6.45117892054e-09
Northeastern State University	77802345.0	6.44392640885e-09
Institute of Biological Research Cluj-Napoca	77791669.0	6.4430421764e-09
Yerevan State University	77762835.0	6.44065401993e-09
Biology Faculty. Havana University	77665624.0	6.43260258484e-09
Iowa State University of Science and Technology	77566800.0	6.42441755413e-09
Yantai Institute of Coastal Research	77425798.0	6.4127391592e-09
BIOCANT	77071312.0	6.38337909689e-09
Beihang Unibersity	76711825.0	6.35360483015e-09
HUAIHAI	76696105.0	6.35230283182e-09
Harbin Insititute of Technology	76398186.0	6.32762789289e-09
ICA-CSIC	76083984.0	6.30160432553e-09
Burnet Institute	75396025.0	6.24462458837e-09
Iwate University	75245010.0	6.23211687352e-09
Jesus	75065735.0	6.21726854334e-09
Xcelris labs ltd	75018013.0	6.21331600109e-09
skuldtech	74969216.0	6.20927442269e-09
South china university of technology	74426334.0	6.16431058957e-09
WU School of Medicin	74324446.0	6.15587178514e-09
AGRICULTURAL BIOTECHNOLOGY RESEARCH INSTITUTE OF I	74306304.0	6.1543691863e-09
NANJING UNIVERSITY	74019267.0	6.13059554163e-09
Biology Dept., University of Crete	73935376.0	6.1236473265e-09
SCK.CEN	73615335.0	6.09714014794e-09
CGG-UCop	73509250.0	6.08835372983e-09
CAF, China	73374977.0	6.07723265975e-09
GC University Faisalabad	73142091.0	6.0579440349e-09
Univerisity of Chineses Academyof Sciences	72543681.0	6.00838113288e-09
YORK	72512472.0	6.00579626864e-09
Ecolyse Inc.	72494097.0	6.00427437174e-09
IMAR-CMA	72394186.0	5.99599931098e-09
INSTITUTE OF ECOLOGY	72093674.0	5.97110960859e-09
Intitut National de la Recherche Agronomique	71958972.0	5.95995300688e-09
nstitute of Dairy Science and Probiotics	71717346.0	5.93994049745e-09
Institute for Molecular Bioscience	71642995.0	5.93378242635e-09
yunnan normal university	71497109.0	5.92169951744e-09
LSU Agcenter	71466305.0	5.91914819705e-09
JA_CANCER	71441494.0	5.91709324281e-09
THE UNIVERSITY OF ADELAIDE	71312078.0	5.90637445047e-09
Nanjing Institute of Geography and limnology	71265084.0	5.90248220432e-09
Centro de Investigación Científica de Yucatán	71162560.0	5.89399072362e-09
Universidad de Buenos Aires	70914899.0	5.87347836942e-09
University of New England	70868311.0	5.86961974994e-09
UNIVERSITAT DE VALENCIA	70297664.0	5.82235629955e-09
Department of Ornamental Horticulture, China Agric	69992680.0	5.79709620679e-09
Universidad Juan A Maza	69941666.0	5.79287100687e-09
Eberhard-Karls-University Tuebingen	69936080.0	5.79240835021e-09
Dong-Wook Hyun	69717614.0	5.77431405206e-09
National Botanical research Institute	69615973.0	5.76589570524e-09
School of Biological Sciences, University of Auckl	68579259.0	5.68003057196e-09
ECUST	68517738.0	5.67493513689e-09
UNIVIE-GENECO	68391238.0	5.66445786027e-09
GFZ_Sec4.5	68345748.0	5.6606901819e-09
CGBUI	67797101.0	5.61524886657e-09
UNLP	67727739.0	5.60950400601e-09
Yunnan institute of Microbiology	67600945.0	5.59900237903e-09
Istanbul Technical University	67489514.0	5.5897731821e-09
Institute for Groundwater Ecology Helmholtz Zentru	67206201.0	5.5663079752e-09
USTQIAN	66685791.0	5.52320537023e-09
Estacion Experimental del Zaidin - CSIC	66302758.0	5.49148092202e-09
Leibniz Institute for freshwater ecology and inlan	66175332.0	5.48092695008e-09
Instituto Politecnico Nacional	65699787.0	5.44154025827e-09
Allegheny Singer Research Institute	65274661.0	5.40632948592e-09
Naval Medical Research Center / Henry M. Jackson F	65203019.0	5.4003957859e-09
Microbial analytics Sweden AB	65170607.0	5.397711284e-09
The First Institute of Oceanography, SOA	64841122.0	5.37042191255e-09
FuDan university	64424574.0	5.33592160722e-09
research center for eco-environmental science, CAS	64037720.0	5.30388068728e-09
INSTITUTE OF BIOPHYSICS, ACADEMY OF SCIENCES OF TH	63452800.0	5.25543508535e-09
UDEC	63452566.0	5.25541570446e-09
Limnological institute SB RAS	63256830.0	5.23920400314e-09
wuhan university	63019653.0	5.21955997912e-09
IRIS	62742039.0	5.19656678803e-09
Vilnius University	62521395.0	5.17829209851e-09
Univeristy of British Columbia	61635227.0	5.10489583548e-09
THE INSTITUTE OF CYTOLOGY AND GENETICS	61490328.0	5.09289467417e-09
Julius Kühn-Institut, Federal Research Centre for	61188914.0	5.06793026423e-09
Harvard TH Chan School of Public Health	61100003.0	5.06056627101e-09
LEESOYEON	60794280.0	5.03524497108e-09
University of Antwerpen	60588556.0	5.01820602043e-09
university of guelph	60487983.0	5.00987612998e-09
GFZ German Research Centre for Geosciences	59937410.0	4.96427529501e-09
UNIVERSITY OF MESSINA	59685875.0	4.94344207939e-09
Joint Genome Institute- PSP	59566572.0	4.9335608894e-09
UNIPAMPA	59435906.0	4.92273856665e-09
ARRIAM	59402375.0	4.91996138434e-09
University of Queens	59350676.0	4.91567944976e-09
Shandong Cancer Hospital and Institute	59300555.0	4.91152821196e-09
FREIE UNIVERSIT*T BERLIN	59078463.0	4.89313359283e-09
China University of Mining & Technology	59036847.0	4.88968677588e-09
Irstea_Tongji	58750515.0	4.86597152235e-09
University of Rome Tor Vergata	58717691.0	4.86325289684e-09
SCDNR	58701464.0	4.86190890658e-09
university of pretoria	58501166.0	4.8453193607e-09
Department of Environmental Engineering	58381538.0	4.83541125281e-09
University of North	58310680.0	4.82954248706e-09
Max Planck Society	58231991.0	4.82302512405e-09
Hellenic Centre for Marine Research, Institute for	58184559.0	4.81909660085e-09
University of Stavanger	58111808.0	4.81307104866e-09
University of Santiago of Chile	58001734.0	4.80395424434e-09
All-Russian Institute for Plant Protection	57977032.0	4.80190831795e-09
UFL	57784907.0	4.78599569525e-09
Institut de Physique du Globe de Paris (IPGP)	57770841.0	4.78483068835e-09
Bologna University	57761144.0	4.78402754091e-09
UNIVERSITY OF HASSELT	57720726.0	4.7806799475e-09
Instituto de Pesquisas Energéticas e Nucleares	57696969.0	4.7787122901e-09
University of Évora	57464523.0	4.75946010794e-09
University of Jyväskylä	56842443.0	4.70793675424e-09
North Carolina Museum of Natural Sciences	56612228.0	4.68886935315e-09
IRBI	56422607.0	4.67316412254e-09
Ecole Polytechnique Montreal	56341047.0	4.66640897091e-09
LUND UNIVERSITY	56339621.0	4.66629086343e-09
The University of Ok	56180781.0	4.65313504826e-09
Center for Applied Geoscience	56086158.0	4.64529796252e-09
Centro Superior de Investigacion en Salud Publica	55973867.0	4.63599753667e-09
IVV-CNR	55903512.0	4.63017043155e-09
DUKE UNIVERSITY-PHS000654	55680797.0	4.61172421287e-09
SRM UNIVERSITY	55620094.0	4.6066965281e-09
TU Braunschweig	55448210.0	4.59246035248e-09
SCUN	55337039.0	4.58325268988e-09
Universit* Libre de Bruxelles	54968523.0	4.55273060234e-09
University of Tromso - The Arctic University of No	54785234.0	4.53754981534e-09
College of Life Sciences, Hebei Normal University	54606818.0	4.52277263126e-09
University of North 	54515359.0	4.51519760167e-09
Hanyang university	54330087.0	4.49985257404e-09
MPI-MM	54101373.0	4.48090949225e-09
ETH Zurich,	54030598.0	4.47504760092e-09
University of Pune	53495980.0	4.430768228e-09
Antiplague Research Institute of Siberia and Far E	53170730.0	4.40382961754e-09
National Board of Forensic Medicine	53008733.0	4.39041232599e-09
USGS Leetown Science Center	52564823.0	4.35364578158e-09
SAAS	52355966.0	4.33634734234e-09
Chiang Mai University	52121923.0	4.31696288974e-09
CNAP	51920182.0	4.30025382837e-09
AKITA_PREF	51868481.0	4.29597172814e-09
Institute of Biology , Hebei Academy of Science	51672231.0	4.27971745511e-09
Graduate University of Chinese Academy of Sciences	51490071.0	4.26463017677e-09
Animal Health and Veterinary Laboratories Agency	51191904.0	4.23993469741e-09
107622013210523	50955802.0	4.22037970953e-09
SAITAMA	50894535.0	4.21530531185e-09
Max-Planck Institute for Marine Microbiology, Brem	50835388.0	4.21040650173e-09
College of Food Science and Technology, Shanghai O	50786336.0	4.20634380313e-09
Centrum Badan DNA	50658271.0	4.19573690644e-09
Limnological Insitute SB RAS	50488079.0	4.18164086957e-09
Faculty of Life Science and Technology	49853531.0	4.12908486223e-09
university of washington	49619817.0	4.10972765884e-09
Centre Inra de Corse	49613805.0	4.10922971902e-09
CEAB-CSIC	49564017.0	4.10510606172e-09
BGSU	49451663.0	4.09580041794e-09
OPBG	49396476.0	4.09122959213e-09
Université Jean Monnet	48899077.0	4.05003285761e-09
Saechsische Akademie der Wissenschaften zu Leipzig	48767224.0	4.03911222239e-09
Jiangsu Normal University	48595898.0	4.02492226274e-09
