Organism Name	bases	rel_bases
Clione antarctica	4056552200.0	3.26741054201e-07
[Clostridium] innocuum 2959	4056332426.0	3.26723352177e-07
Butyricicoccus sp. ORNL_6EZ5-Gt_6_Pl2-147	4055129194.0	3.26626436058e-07
Enterobacter cloacae complex 'Hoffmann cluster III'	4054398449.0	3.26567577111e-07
Sinorhizobium meliloti RRl128	4054148700.0	3.26547460705e-07
Staphylococcus aureus M0771	4053833768.0	3.26522094037e-07
Gordonibacter sp. ORNL_6EZ5-Gt_7_Pl2-158	4053605710.0	3.26503724765e-07
Bacillus nanhaiisediminis	4053380700.0	3.26485600998e-07
Bordetella petrii J51	4053102600.0	3.26463201019e-07
Lepus granatensis	4053077032.0	3.26461141606e-07
Ophiactis resiliens	4051836200.0	3.2636119694e-07
Mycobacterium tuberculosis MAL020186	4051245744.0	3.26313637779e-07
Strophurus ciliaris	4048539954.0	3.26095695884e-07
Synechococcus sp. PCC 7335	4047772950.0	3.26033916401e-07
Agrococcus lahaulensis DSM 17612	4046678100.0	3.25945730073e-07
Dendrobium hancockii	4046291100.0	3.2591455858e-07
SAR324 cluster bacterium SCGC AB-633-K14	4046088300.0	3.25898223751e-07
Colletotrichum tamarilloi	4045937184.0	3.25886051887e-07
Providencia alcalifaciens	4045625721.0	3.25860964635e-07
Pneumocystis murina B123	4044626103.0	3.25780448911e-07
Staphylococcus aureus DAR1199	4042268662.0	3.25590565305e-07
Gehyra nana	4041843452.0	3.25556316131e-07
Cellulosimicrobium cellulans J36	4040907900.0	3.25480960698e-07
Belnapia rosea	4040821692.0	3.25474016946e-07
Agrobacterium sp. 719_389	4040094300.0	3.25415428071e-07
Pseudomonas sp. GM78	4039911120.0	3.25400673564e-07
Clostridium autoethanogenum DSM 10061	4039663181.0	3.25380702947e-07
Staphylococcus aureus M1502	4039043530.0	3.25330792232e-07
Bacteroidetes bacterium SCGC AD-305-J03	4038881700.0	3.25317757393e-07
Phascolarctobacterium sp. ORNL_6EZ5-Gt_3_Pl1-29	4038383394.0	3.25277620593e-07
Planctomycetes bacterium JGI 0000090-P21	4038159300.0	3.25259570607e-07
Vibrio parahaemolyticus 3256	4038069284.0	3.25252320134e-07
Ortholasma coronadense	4037236700.0	3.25185258412e-07
Hyphomicrobium sp. 99	4037110400.0	3.2517508539e-07
Acropyga acutiventris	4036994152.0	3.25165722021e-07
Marinimicrobia bacterium SCGC AAA160-C11	4036936200.0	3.25161054191e-07
Schizocardium cf. brasiliense JTC-2014	4036708192.0	3.25142688946e-07
Aminicenantes bacterium SCGC AC-708-I09	4036047000.0	3.25089432249e-07
Pseudomonas sp. GM49	4035689320.0	3.25060622379e-07
Thaumarchaeota archaeon SCGC AC-337_G05	4035375000.0	3.25035305006e-07
Antheraea yamamai	4034922120.0	3.2499882711e-07
floral nectar metagenome	4034726000.0	3.24983030332e-07
Pseudopostega quadristrigella	4034471380.0	3.24962521583e-07
Citrobacter sp. FDAARGOS_156	4034289285.0	3.2494785447e-07
Nostoc sp. ATCC 53789	4033591909.0	3.24891683279e-07
Veillonella sp. HPA0037	4032816072.0	3.24829192329e-07
Lachnospiraceae bacterium ORNL_2UT_Ab5152_159	4031994134.0	3.24762988105e-07
Mus cervicolor	4031793494.0	3.24746827257e-07
Deltaproteobacteria bacterium SCGC AAA003-F15	4031165100.0	3.24696212324e-07
Synechococcus phage S-RIM14	4031114464.0	3.24692133772e-07
Cryptococcus neoformans var. neoformans CDC92_27	4030993022.0	3.24682352044e-07
Cryptococcus neoformans var. grubii LP-RSA1343	4030448026.0	3.24638454528e-07
Micromonospora cremea	4029892161.0	3.24593681551e-07
Homalogammarus brandtii	4027091400.0	3.24368090075e-07
Rhodothermus marinus SG0.5JP17-172	4026619536.0	3.24330083084e-07
Ruminococcaceae bacterium JGI 000176CP_B03	4025912170.0	3.24273107233e-07
Gammaproteobacteria bacterium SCGC AAA283-E16	4025520000.0	3.24241519315e-07
Oscillibacter sp. ORNL_6EZ5-Gt_1_Pl2-100	4023712336.0	3.24095918319e-07
archaeon SCGC AC-335-C13	4023618000.0	3.24088319885e-07
Staphylococcus aureus DAR3157	4023163704.0	3.24051727935e-07
Thaumarchaeota archaeon SCGC AC-312_C19	4023087900.0	3.24045622189e-07
Mycobacterium tuberculosis MAL020172	4023062704.0	3.2404359274e-07
Ceratopteris thalictroides	4021960860.0	3.23954843069e-07
Leuctra hippopus	4021937088.0	3.23952928318e-07
Seriatopora hystrix	4021740533.0	3.23937096502e-07
archaeon SCGC AC-708-M03	4021509900.0	3.23918519823e-07
Gammaproteobacteria bacterium SCGC AC-312_A16	4021185000.0	3.23892350267e-07
Acropora hyacinthus complex sp. E JTL-2012	4020105714.0	3.23805417565e-07
Gryllotalpa major	4019641565.0	3.2376803199e-07
Leishmania major strain LV39c5	4018910364.0	3.23709136314e-07
Pelargonium havlasae	4018863657.0	3.23705374229e-07
Frankia sp. BMG5.36	4018477370.0	3.23674260166e-07
Alphaproteobacteria bacterium SCGC AC-337_C22	4017981900.0	3.23634351795e-07
Clostridia bacterium hmp_mda_pilot_jcvi_0099	4017741418.0	3.23614981813e-07
Dichomeris	4017656100.0	3.23608109747e-07
Atopobium parvulum CC14Z	4017027550.0	3.23557482249e-07
Sphingobacterium sp. 21	4016596960.0	3.23522799734e-07
Nitrospirae bacterium SCGC AC-310-J16	4016552400.0	3.23519210583e-07
Dicranum	4015247400.0	3.23414097409e-07
Mycobacterium tuberculosis 72-Ps3_EMB_3_B	4013657568.0	3.23286042017e-07
Acrostichum aureum	4013448120.0	3.23269171715e-07
Columbicola palmai	4013147200.0	3.23244933664e-07
Toxoplasma gondii GUY-2003-MEL	4013093802.0	3.23240632642e-07
Libellula vibrans	4011904106.0	3.23144806802e-07
Epsilonproteobacteria bacterium SCGC AD-311-M19	4011091500.0	3.23079354238e-07
Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837	4010400266.0	3.23023677763e-07
Epsilonproteobacteria bacterium SCGC AD-311-P13	4010121300.0	3.2300120803e-07
Anigraea	4009877400.0	3.22981562741e-07
Hebestatis theveneti	4009780400.0	3.22973749731e-07
Planctomycetes bacterium SCGC AB-629-O15	4008587428.0	3.2287766002e-07
Acinetobacter sp. ANC 3789	4008067638.0	3.22835792758e-07
Candidatus Pelagibacter ubique HTCC8051	4007546928.0	3.22793851393e-07
Wallemia sebi	4007221412.0	3.22767632221e-07
Sharpea azabuensis	4007109600.0	3.22758626157e-07
Limnodynastes salmini	4006660130.0	3.22722422924e-07
Chloroflexi bacterium HL7711_P2H4/JGI 000147CP-C14	4006576500.0	3.22715686821e-07
Ogataea polymorpha NCYC 495 leu1.1	4006557843.0	3.22714184065e-07
Lichtheimia ramosa B5792	4006167828.0	3.22682769725e-07
Rickettsia felis str. Pedreira	4005665735.0	3.22642327894e-07
Oceanospirillales bacterium SCGC AD-311-B11	4004891700.0	3.22579982089e-07
Escherichia coli 19-FS2	4004728982.0	3.22566875725e-07
Veillonellaceae bacterium ORNL_6EZ3_F_Cy59	4004697066.0	3.22564305003e-07
cloud metagenome	4004327368.0	3.22534527126e-07
Xenophysella greensladeae	4002770100.0	3.22409094649e-07
Acanthus ilicifolius	4002675840.0	3.22401502337e-07
Clostridiales bacterium ORNL_6EZ3_SD_37	4002512638.0	3.22388356988e-07
Oxynoe viridis	4001237100.0	3.22285616875e-07
Nanoarchaeum sp. JGI 000156CP-E21	4001121000.0	3.22276265428e-07
Pleospora typhicola	4000999027.0	3.2226644093e-07
Bacteroides fragilis str. A7 (UDC12-2)	3999997132.0	3.22185741801e-07
Kosakonia sacchari	3998725520.0	3.22083317914e-07
Aminobacter sp. J41	3998649000.0	3.22077154496e-07
Volvox carteri	3998223666.0	3.22042895334e-07
Scutigera coleoptrata	3997564500.0	3.21989801824e-07
Yersinia rohdei	3997396024.0	3.21976231673e-07
Smicromyrme rufipes	3996085800.0	3.21870697725e-07
Xerochrysum viscosum	3993242858.0	3.21641708716e-07
Taphrina deformans	3993045706.0	3.21625828814e-07
Scomber colias	3991605792.0	3.21509848791e-07
Pseudomonas sp. GM17	3991177004.0	3.21475311421e-07
Parabacteroides distasonis str. 3999B T(B) 6	3991172560.0	3.21474953473e-07
Mycobacterium tuberculosis 09-Ps1_CIP_6_A	3991101424.0	3.21469223717e-07
Clostridium cadaveris CC88A	3991049138.0	3.21465012263e-07
Chloroflexi bacterium SCGC AC-335-P16	3991009800.0	3.21461843725e-07
Mycobacterium avium MAV_120809_2495	3990088784.0	3.21387659116e-07
Vibrio parahaemolyticus VPTS-2010_2	3989438592.0	3.21335288431e-07
Xanthomonas axonopodis pv. manihotis str. Xam672	3988674800.0	3.21273767664e-07
Pseudomonas sp. JGI 0001012-A11	3988005000.0	3.21219817623e-07
Tissierella praeacuta	3987619269.0	3.21188748343e-07
Mycobacterium tuberculosis TB_RSA60	3985990452.0	3.21057552846e-07
Propionibacterium sp. HGH0353	3984949344.0	3.20973695247e-07
bacterium SCGC AC-711-C07	3984139500.0	3.20908465153e-07
Acanthis cabaret	3984033660.0	3.20899940112e-07
bacterium SCGC AB-790-E18	3983013300.0	3.20817753693e-07
Deltaproteobacteria bacterium SCGC AD-263-B17	3982980000.0	3.20815071494e-07
Plasmodium falciparum 58.1	3981407871.0	3.20688442017e-07
Mycobacterium tuberculosis MAL020142	3980802890.0	3.20639712919e-07
Carnobacterium sp. ZWU0011	3979884310.0	3.20565724521e-07
archaeon SCGC AC-335-G21	3979668900.0	3.20548374001e-07
Sceloporus clarkii	3979521659.0	3.20536514254e-07
Mesoflavibacter zeaxanthinifaciens DSM 18436	3979084200.0	3.20501278466e-07
Candidatus Pelagibacter ubique HIMB140	3979011464.0	3.20495419836e-07
Petrogale xanthopus	3978340106.0	3.20441344304e-07
Cryptocellus sp. n. RF-2015	3976508100.0	3.20293782645e-07
Pseudomonas sp. GM60	3976393230.0	3.20284530269e-07
Parnopes grandior	3976010400.0	3.20253694655e-07
Staphylococcus aureus DAR5810	3975673100.0	3.20226526323e-07
Thaumarchaeota archaeon SCGC AD-311-D21	3974333400.0	3.20118618186e-07
Heleophryne	3973437115.0	3.20046425573e-07
Leishmania sp.	3973373800.0	3.20041325771e-07
Costus pictus	3973296608.0	3.20035108226e-07
Pandorites podoceroides	3969996600.0	3.19769304154e-07
Nasonia longicornis	3967033050.0	3.19530600595e-07
Amorphochlora amoebiformis	3966726100.0	3.19505876848e-07
Nannochloropsis sp. NIES-2145	3966591012.0	3.19494995984e-07
uncultured archaeon	3966553292.0	3.1949195777e-07
Gulosibacter molinativorax DSM 13485	3966030600.0	3.19449856762e-07
Lachnospiraceae bacterium ORNL_2UT_Ab5152_145	3965990230.0	3.19446605101e-07
Pseudomonas sp. GM25	3964877008.0	3.19356938972e-07
Vibrio parahaemolyticus NIHCB0603	3964847001.0	3.19354522014e-07
archaeon SCGC AC-335-L21	3964540800.0	3.19329858597e-07
Cryptococcus neoformans var. grubii LP-RSA116	3964394632.0	3.19318085277e-07
Viburnum acerifolium	3964234773.0	3.19305209195e-07
Micromonospora echinofusca	3963689040.0	3.19261252316e-07
Pseudospongosorites suberitoides	3963399580.0	3.19237937328e-07
Bacillus mojavensis RO-H-1 = KCTC 3706	3963067088.0	3.19211156263e-07
Salinibacter ruber M8	3962619308.0	3.19175089155e-07
Cucumis	3962494793.0	3.19165059908e-07
Yersinia frederiksenii Y225	3962354534.0	3.19153762537e-07
Streptococcus agalactiae SGBS010	3961796912.0	3.19108848041e-07
Caulobacter sp. JGI 0001013-O16	3961763700.0	3.19106172931e-07
Enterococcus faecium EnGen0006	3961441190.0	3.19080195881e-07
Entalina tetragona	3960942400.0	3.19040020096e-07
Chloroflexi bacterium HL7711_P2H4/JGI 000147CP-E21	3960641100.0	3.19015751437e-07
Cupriavidus taiwanensis STM 6070	3960359400.0	3.1899306149e-07
Deferribacteres bacterium SCGC AC-312_D09	3959666100.0	3.18937218606e-07
Micromonospora eburnea	3959337319.0	3.1891073645e-07
Rhodospirillaceae bacterium HL7711_P1E10/JGI 000149CP-D12	3957053400.0	3.18726774784e-07
Paracoccus sp. J39	3956762700.0	3.18703359918e-07
Falco peregrinus peregrinus	3956301013.0	3.18666172649e-07
Salmonella enterica subsp. enterica serovar Cerro FSL R8-0235	3956163300.0	3.1865508035e-07
Luteimonas mephitis DSM 12574	3954682200.0	3.18535782939e-07
Lachnospiraceae bacterium ORNL_2UT_Ab5152_170	3954341092.0	3.18508307886e-07
Lactobacillus delbrueckii subsp. bulgaricus	3952832432.0	3.18386790613e-07
Nitrospirae bacterium SCGC AC-310-G17	3952731600.0	3.18378668949e-07
Thermus thermophilus SG0.5JP17-16	3952271202.0	3.18341585505e-07
Cryptococcus neoformans var. grubii Bt41	3951227868.0	3.1825754861e-07
Limnohabitans sp. 63ED37-2	3950543531.0	3.18202427665e-07
Limnohabitans sp. 103DPR2	3950543531.0	3.18202427665e-07
Metschnikowia kamakouana	3950026800.0	3.18160806795e-07
Enterococcus faecium EnGen0041	3949223826.0	3.18096130055e-07
Salinibacter ruber DSM 13855	3949048572.0	3.1808201396e-07
Mesorhizobium loti CJ3sym	3949023600.0	3.18080002553e-07
Mycobacterium tuberculosis TKK-01-0005	3948935168.0	3.18072879665e-07
Nitrosospira sp. NpAV	3947840148.0	3.17984679644e-07
Verrucomicrobia bacterium SCGC AAA164-I21	3947130900.0	3.17927552205e-07
Falco cherrug cherrug	3946421094.0	3.17870379821e-07
Staphylococcus capitis subsp. urealyticus	3946084808.0	3.17843293163e-07
Klebsiella pneumoniae BIDMC 12B	3945384614.0	3.17786894991e-07
Pompilus cinereus	3944722800.0	3.17733588195e-07
Colwellia sp. SCGC AC281-L20	3944166810.0	3.1768880515e-07
Aspergillus sclerotiicarbonarius	3944052000.0	3.17679557607e-07
actinobacterium SCGC AAA015-D07	3943434000.0	3.17629779874e-07
Lampropeltis getula	3941654994.0	3.17486487179e-07
Actinopolyspora halophila DSM 43834	3941519200.0	3.17475549449e-07
Xenopus largeni	3941449452.0	3.17469931492e-07
Vespertilio murinus	3940625200.0	3.17403540884e-07
Mycobacterium tuberculosis TKK-01-0040	3940514596.0	3.1739463212e-07
Verrucomicrobia bacterium SCGC AC-337_B10	3940443300.0	3.17388889477e-07
Enteucha acetosae	3939985244.0	3.17351994672e-07
Naematelia encephala	3939959979.0	3.17349959665e-07
Lysinibacillus sp. SG9	3939602400.0	3.17321157931e-07
Isoodon obesulus	3938900616.0	3.17264631691e-07
Mycobacterium tuberculosis UG-D	3936403896.0	3.1706352965e-07
Mycobacterium tuberculosis 62-Ps3_CIP_6_B	3935653136.0	3.17003058565e-07
Actinomyces odontolyticus	3935227431.0	3.1696876952e-07
Brevibacterium linens	3934239120.0	3.16889164535e-07
Anisogramma anomala	3931493229.0	3.16667992644e-07
Epsilonproteobacteria bacterium SCGC AD-308-I03	3930777600.0	3.16610351238e-07
Gonystylus bancanus	3930287760.0	3.16570896343e-07
Nitrosomonas sp. DR18B48	3929544000.0	3.16510989084e-07
Acidovorax sp. JHL-3	3929300998.0	3.16491416125e-07
Ambystoma talpoideum	3929077000.0	3.16473373871e-07
alpha proteobacterium SCGC AAA288-G21	3927332700.0	3.16332876623e-07
Metschnikowia matae var. maris	3925723000.0	3.16203220933e-07
Clostridium phage HM2	3925384960.0	3.16175992996e-07
Planctomycetaceae bacterium SCGC AC-711-E23	3925367700.0	3.16174602764e-07
Methylosinus sp. LW4	3924283600.0	3.16087282311e-07
Drosophila sechellia x Drosophila mauritiana	3923903408.0	3.16056659178e-07
Deinopis longipes	3922205600.0	3.15919906698e-07
Aspergillus ellipticus	3921878100.0	3.15893527721e-07
Pseudomonas aeruginosa 3574	3921810204.0	3.15888058937e-07
Saccharomyces cerevisiae x Saccharomyces mikatae	3921767136.0	3.1588458996e-07
Ruminococcaceae bacterium ORNL_6EZ5-Gt_4_Pl1-39	3920634160.0	3.15793332717e-07
Pseudomonas azotifigens DSM 17556	3920288400.0	3.15765482961e-07
Magnaporthe oryzae MG01	3919944734.0	3.1573780187e-07
Thiorhodococcus drewsii AZ1	3919456146.0	3.1569844782e-07
Oceanospirillales bacterium SCGC AD-308-L02	3919072500.0	3.1566754648e-07
Quercus kerrii	3918402348.0	3.15613568087e-07
Mytilus californianus	3917703241.0	3.15557257469e-07
Saccharomyces cerevisiae I14	3917113307.0	3.15509740354e-07
Pontibacillus marinus BH030004 = DSM 16465	3917066700.0	3.15505986324e-07
Thaumarchaeota archaeon SCGC AC-312_E06	3914826900.0	3.15325578288e-07
crenarchaeote SCGC AAA261-G18	3914774100.0	3.15321325434e-07
Dinobryon sp. LO226KS	3914559800.0	3.1530406432e-07
Paracoccus pantotrophus J40	3914165100.0	3.15272272619e-07
Acinetobacter bouvetii DSM 14964 = CIP 107468	3913688684.0	3.15233898981e-07
Mycobacterium tuberculosis 6404-A1	3913474408.0	3.15216639801e-07
Pseudomonas aeruginosa BWH032	3913367412.0	3.15208021648e-07
Pristis pristis	3912814672.0	3.1516350038e-07
Salmonella enterica subsp. enterica serovar 4,[5],12:r:-	3911281600.0	3.15040016806e-07
Lysinibacillus sp. SG53	3910593000.0	3.14984552491e-07
Cryptococcus neoformans C45	3909493456.0	3.14895988078e-07
Rhizobium sp. CF122	3909104606.0	3.14864667574e-07
Pseudomonas aeruginosa BWH036	3908616776.0	3.14825374578e-07
Toxoplasma gondii ARI	3908554000.0	3.14820318191e-07
Enterococcus faecium Ef_aus0018	3908142600.0	3.14787181364e-07
Clostridium cadaveris	3907947420.0	3.14771460299e-07
Burkholderia pseudomallei NCTC 13178	3907354208.0	3.14723679153e-07
Thaumarchaeota archaeon SCGC AC-312_N11	3906819900.0	3.14680642517e-07
Oceanospirillales bacterium SCGC AD-305-F13	3905170500.0	3.14547789132e-07
Deferribacteres bacterium SCGC AC-337_C06	3904137300.0	3.14464568495e-07
Gammaproteobacteria bacterium SCGC AC-312-G17	3903330000.0	3.14399543311e-07
Mycobacterium abscessus MAB_110811_1470	3903227827.0	3.14391313634e-07
Bradyrhizobium elkanii	3902463189.0	3.14329724724e-07
Lampsilis cardium	3902123486.0	3.14302362839e-07
Mycobacterium tuberculosis UG-E	3901479914.0	3.14250525371e-07
Thaumarchaeota archaeon SCGC AC-312_O02	3901403100.0	3.14244338273e-07
Micromonospora nigra	3900051679.0	3.14135486051e-07
Candida africana	3899975275.0	3.14129331976e-07
Clostridiales bacterium ORNL_6EZ3_SF_43	3899348612.0	3.14078856469e-07
Bacteroidetes bacterium JGI 0000119-L22	3898136100.0	3.1398119288e-07
Staphylococcus intermedius	3896917895.0	3.13883070739e-07
Niastella koreensis GR20-10	3896130204.0	3.13819624991e-07
bacterium SCGC AB-790-G19	3895827900.0	3.13795275464e-07
Rhodospirillaceae bacterium HL7711_P1E10/JGI 000155CP-K06	3895299000.0	3.13752674424e-07
Escherichia coli 20-SS1	3894992280.0	3.13727969203e-07
Terrisporobacter glycolicus CC88H	3894617166.0	3.13697755086e-07
Viburnum dentatum	3893749667.0	3.13627881084e-07
pond metagenome	3891845764.0	3.13474528374e-07
Stenotrophomonas rhizophila	3891602731.0	3.13454952918e-07
Rhizobium leguminosarum bv. viciae GB30	3891509400.0	3.13447435433e-07
Flavobacterium sp. SCGC AAA536-G18	3891407400.0	3.13439219691e-07
Mycobacterium tuberculosis TKK-01-0038	3891174278.0	3.13420442531e-07
Dendrobium chrysotoxum	3890941500.0	3.1340169308e-07
Methyloferula stellata AR4	3890526900.0	3.13368298504e-07
Salmonella enterica subsp. enterica serovar London	3889621643.0	3.13295383227e-07
Agrobacterium sp. JGI 035	3888554416.0	3.13209421835e-07
Allofrancisella guangzhouensis	3887920738.0	3.13158381294e-07
Helianthus niveus subsp. tephrodes	3887652857.0	3.13136804419e-07
Bacteroidales bacterium ORNL_2OR_SD_356	3886927834.0	3.13078406359e-07
Tetrastrum heteracanthum	3886761420.0	3.13065002294e-07
Enterococcus faecium Ef_aus0012	3886059200.0	3.13008440936e-07
Micrococcus sp. FDAARGOS_333	3885937516.0	3.12998639717e-07
Frankia sp. Allo2	3885763836.0	3.12984650402e-07
Paludibacter propionicigenes WB4	3885422040.0	3.12957119932e-07
Geodermatophilaceae bacterium URHA0031	3885331200.0	3.12949803089e-07
Arabidopsis kamchatica subsp. kawasakiana	3885301176.0	3.12947384761e-07
Ectocarpus sp.	3885125050.0	3.12933198429e-07
Bacteroidetes bacterium SCGC AAA285-F05	3884992500.0	3.12922521992e-07
Pipa pipa	3884595846.0	3.12890572903e-07
Sceloporus orcutti	3884579800.0	3.12889280454e-07
Pseudomonas citronellolis	3884398020.0	3.12874638712e-07
Clostridiales bacterium hmp_mda_pilot_jcvi_0006	3883625740.0	3.12812434267e-07
Pseudomonas aeruginosa 3578	3882099832.0	3.12689527728e-07
Monocelis fusca	3881559960.0	3.12646042932e-07
halophilic archaeon DL31	3881400256.0	3.12633179335e-07
Clostridiales bacterium ORNL_6EZ5-Gt_9_Pl2-165	3881020546.0	3.12602595026e-07
zeta proteobacterium SCGC AB-602-C20	3880884900.0	3.12591669216e-07
Epsilonproteobacteria bacterium SCGC AD-308-K03	3879791400.0	3.12503591626e-07
Cyphomeris gypsophiloides	3879343946.0	3.12467550775e-07
Pseudomonas amygdali pv. tabaci str. ATCC 11528	3878524140.0	3.12401518277e-07
Oceanospirillales bacterium SCGC AD-305-J20	3877954800.0	3.12355659936e-07
Fusobacterium nucleatum	3877706424.0	3.12335654121e-07
Toxoplasma gondii TgCatBr44	3877641894.0	3.12330456455e-07
Clostridiales bacterium ORNL_6EZ3_SF_51	3877058316.0	3.12283451294e-07
Georychus capensis	3875977710.0	3.1219641227e-07
Ophiactis abyssicola	3875868800.0	3.12187639952e-07
Clostridium cadaveris CC44_001G	3874781170.0	3.12100035169e-07
Ranatra linearis	3874427700.0	3.120715644e-07
Lactobacillus hokkaidonensis	3874201636.0	3.12053355738e-07
Heliconius pardalinus ssp. JD-2011	3872607802.0	3.11924977998e-07
Arctotis fastuosa	3870630777.0	3.11765735568e-07
Poteriospumella lacustris	3870277200.0	3.1173725618e-07
Candidatus Thiosymbion sp. HERON_ISLAND 0002	3868985400.0	3.1163320622e-07
Sphex funerarius	3868840800.0	3.11621559197e-07
Acinetobacter sp. NIPH 2100	3868142844.0	3.11565341289e-07
Bacteroidetes bacterium SCGC AC-661-I21	3867964800.0	3.11551000469e-07
Bacteroides fragilis str. I1345	3867774598.0	3.11535680365e-07
Salmonella enterica subsp. enterica serovar Heidelberg str. 41578	3867492469.0	3.11512955864e-07
Deferribacteres bacterium SCGC AC-312_E04	3866067600.0	3.11398187662e-07
Karenia mikimotoi	3865273110.0	3.11334194279e-07
Nitrospirae bacterium SCGC AC-310-M22	3864788100.0	3.11295128424e-07
Tannerella sp. oral taxon BU063 isolate Cell 10	3863854600.0	3.11219938273e-07
Cryptococcus neoformans var. grubii Tu241-1	3863728942.0	3.11209816962e-07
Torulaspora microellipsoides	3862562800.0	3.11115888313e-07
Xiphophorus nigrensis	3862358692.0	3.11099448129e-07
Lactococcus garvieae	3862311831.0	3.1109567364e-07
Serratia fonticola	3862182519.0	3.11085258012e-07
actinobacterium SCGC AB141-P03	3861942900.0	3.11065957542e-07
Planctomycetes bacterium SCGC AAA240-F15	3861939066.0	3.11065648727e-07
Enterococcus faecalis Efa HS0914	3861806508.0	3.11054971645e-07
Cellulomonas sp. KRMCY2	3860416335.0	3.10942998085e-07
Lachnospiraceae bacterium hmp_mda_pilot_jcvi_0194	3859957602.0	3.1090604875e-07
Geoarchaeota archaeon JGI 000156CP-M09	3859909200.0	3.10902150139e-07
Stereobalanus canadensis	3858129200.0	3.10758777381e-07
Centropyge deborae	3857611593.0	3.10717085952e-07
Protea roupelliae	3857159400.0	3.10680663392e-07
Serratia sp. AS12	3857063688.0	3.10672954126e-07
Platyhypnidium	3856965800.0	3.10665069591e-07
Chlorarachnion reptans	3854613900.0	3.10475632293e-07
Clostridioides difficile RT10	3853021398.0	3.10347361842e-07
Andesiana lamellata	3852146590.0	3.10276899125e-07
Bothrops moojeni	3851676000.0	3.10238994751e-07
Chryseobacterium sp. LANL_D10_MDA_BHI_HR4_1	3851099498.0	3.10192559536e-07
Vibrio parahaemolyticus VP-NY4	3850967138.0	3.10181898403e-07
Hydatina physis	3850547200.0	3.10148073869e-07
actinobacterium SCGC AAA027-M14	3850260300.0	3.1012496508e-07
Galendromus occidentalis	3850070650.0	3.10109689438e-07
Rhynchomesostoma rostratum	3849421536.0	3.10057405582e-07
Lysinibacillus sp. SG8	3849118200.0	3.10032972931e-07
Thioalkalivibrio sp. HL7711_P3F6/JGI 000155CP-M11	3848472000.0	3.09980923787e-07
Burkholderia metallica	3846254600.0	3.09802319993e-07
Flavobacterium sp. TAB 87	3846187868.0	3.09796944964e-07
Streptococcus pasteurianus	3846093929.0	3.09789378507e-07
Clavaria fumosa	3845923535.0	3.09775653868e-07
Rhizobium sp. CF142	3844196148.0	3.09636518903e-07
Flavobacteriaceae bacterium ORNL_1OR_Ab54_110	3843103126.0	3.09548479814e-07
Brevibacterium paucivorans	3840921400.0	3.09372749435e-07
Trametes punicea	3840141908.0	3.09309964088e-07
actinobacterium SCGC AAA028-A23	3839525100.0	3.09260282367e-07
Streptococcus agalactiae SGBS025	3838928796.0	3.09212252171e-07
Echiuropus macronychus	3838926600.0	3.0921207529e-07
Mycobacterium tuberculosis TKK-01-0041	3838365620.0	3.09166890319e-07
actinobacterium SCGC AAA027-J17	3837496800.0	3.09096909915e-07
Bordetella pertussis STO1-CHOC-0018	3837440056.0	3.09092339384e-07
Tetradesmus acuminatus	3837099960.0	3.09064945844e-07
Mycobacterium tuberculosis SK-C	3836991818.0	3.09056235385e-07
Clostridium sp. JGI 000170CP_D08	3836168288.0	3.08989902932e-07
Rhytidiopsis robusta	3835635800.0	3.08947012891e-07
Sarracenia purpurea	3835294530.0	3.08919524789e-07
Arbacia punctulata	3835097866.0	3.08903684193e-07
Salmonella enterica subsp. arizonae serovar 18:z4,z23:-	3832247727.0	3.08674115492e-07
Enterobacter cloacae subsp. dissolvens	3832172255.0	3.08668036487e-07
Bifidobacterium dentium JCM 1195 = DSM 20436	3832123556.0	3.08664113953e-07
Pseudomonas sp. GM67	3832090490.0	3.08661450603e-07
Cryptococcus neoformans var. grubii IUM 96-28-28	3831931920.0	3.08648678345e-07
Micromonospora coxensis	3831303283.0	3.0859804384e-07
Deferribacteres bacterium SCGC AC-312_P07	3830107800.0	3.08501751876e-07
Enterococcus hirae ATCC 9790	3829944354.0	3.08488586874e-07
Xerochrysum macranthum	3829895136.0	3.08484622537e-07
Epsilonproteobacteria bacterium SCGC AD-308-D14	3829757100.0	3.08473504221e-07
zeta proteobacterium SCGC AB-602-E04	3828582900.0	3.08378926529e-07
Rabbit hemorrhagic disease virus	3827802285.0	3.08316050728e-07
Alloscardovia omnicolens	3827284413.0	3.08274337954e-07
Lasioglossum xanthopus	3826981200.0	3.08249915211e-07
Polaromonas sp. CF318	3826353488.0	3.0819935521e-07
Jiangella gansuensis DSM 44835	3825546637.0	3.08134366192e-07
Cephalonomia tarsalis	3825292200.0	3.08113872184e-07
Klebsiella pneumoniae subsp. pneumoniae KpO3210	3824361364.0	3.08038896608e-07
Staphylococcus aureus L56	3823898910.0	3.0800164756e-07
Janthinobacterium lividum	3823682041.0	3.07984179523e-07
Euryarchaeota archaeon SCGC AB-637-M03	3823623300.0	3.07979448141e-07
Mycoplasma hominis ATCC 27545	3823567200.0	3.07974929483e-07
Gnathostomula paradoxa	3822767836.0	3.07910543516e-07
Equus caballus x asinus	3822634352.0	3.07899791848e-07
Ralstonia sp. JGI 0001001-B07	3822090900.0	3.07856018695e-07
Rhizobium sp. JGI 0001005-L20	3821509200.0	3.078091648e-07
